Laporan Penjualan

Tanggal Cetak,2017-08-11 - 2017-12-11
Laporan Omzet,Rp.306.110.000
Laporan Laba Kotor,Rp.306.110.000
Laporan Penjualan,2572
Laporan Barang,2572




ID Pesanan,Waktu,SKU,Nama Barang,Jumlah,Harga Jual,Total,Harga Beli,Laba
Pesanan ID-20170905-661771,2017-09-05T00:16:52Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.110.000,Rp.110.000,Rp.66.000,Rp.44.000
Pesanan ID-20170905-086848,2017-09-05T00:24:44Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20170905-271172,2017-09-05T00:50:43Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170904-151182,2017-09-04T00:20:59Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.125.000,Rp.125.000,Rp.61.692,Rp.63.308
Pesanan ID-20170904-151182,2017-09-04T00:20:59Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.342,Rp.64.658
Pesanan ID-20170904-008261,2017-09-04T00:11:41Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.115.000,Rp.115.000,Rp.72.305,Rp.42.695
Pesanan ID-20170904-035584,2017-09-04T00:59:29Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.130.000,Rp.130.000,Rp.72.305,Rp.57.695
Pesanan ID-20170904-074327,2017-09-04T00:31:26Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.538,Rp.39.462
Pesanan ID-20170904-074327,2017-09-04T00:31:26Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.342,Rp.64.658
Pesanan ID-20170904-178081,2017-09-04T00:00:53Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.342,Rp.54.658
Pesanan ID-20170904-718857,2017-09-04T00:34:58Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170904-866554,2017-09-04T00:24:55Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.125.000,Rp.125.000,Rp.72.305,Rp.52.695
Pesanan ID-20170904-787064,2017-09-04T00:39:51Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.538,Rp.39.462
Pesanan ID-20170904-301361,2017-09-04T00:09:42Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.66.937,Rp.43.063
Pesanan ID-20170904-558024,2017-09-04T00:58:18Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170904-392106,2017-09-04T00:42:30Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.65.342,Rp.54.658
Pesanan ID-20170904-385485,2017-09-04T00:33:03Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.72.305,Rp.47.695
Pesanan ID-20170904-698022,2017-09-04T00:21:35Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.70.288,Rp.44.712
Pesanan ID-20170904-066666,2017-09-04T00:35:04Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.110.000,Rp.110.000,Rp.60.000,Rp.50.000
Pesanan ID-20170904-066666,2017-09-04T00:35:04Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.66.937,Rp.63.063
Pesanan ID-20170904-096738,2017-09-04T00:20:50Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.66.937,Rp.63.063
Barang Hilang,2017-09-04T00:06:08Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.0,Rp.0,Rp.72.000,-Rp.72.000
Pesanan ID-20170904-595803,2017-09-04T00:05:57Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.75.538,Rp.44.462
Pesanan ID-20170904-001530,2017-09-04T00:47:21Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.538,Rp.54.462
Pesanan ID-20170904-001530,2017-09-04T00:47:21Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.115.000,Rp.115.000,Rp.60.000,Rp.55.000
Pesanan ID-20170904-897670,2017-09-04T00:36:19Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.120.000,Rp.120.000,Rp.70.288,Rp.49.712
Pesanan ID-20170904-942603,2017-09-04T00:45:32Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170904-920858,2017-09-04T00:20:40Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.130.000,Rp.130.000,Rp.73.323,Rp.56.677
Pesanan ID-20170904-920858,2017-09-04T00:20:40Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.538,Rp.39.462
Pesanan ID-20170904-316866,2017-09-04T00:20:00Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20170903-897215,2017-09-03T00:19:45Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.342,Rp.64.658
Pesanan ID-20170903-554064,2017-09-03T00:46:57Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.538,Rp.54.462
Pesanan ID-20170903-451567,2017-09-03T00:18:05Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.110.000,Rp.110.000,Rp.71.854,Rp.38.146
Pesanan ID-20170903-451567,2017-09-03T00:18:05Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.115.000,Rp.115.000,Rp.60.000,Rp.55.000
Pesanan ID-20170903-258651,2017-09-03T00:05:06Z,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,Rp.110.000,Rp.110.000,Rp.70.447,Rp.39.553
Pesanan ID-20170903-258651,2017-09-03T00:05:06Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.75.538,Rp.44.462
Pesanan ID-20170903-310718,2017-09-03T00:07:10Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.120.000,Rp.120.000,Rp.70.288,Rp.49.712
Pesanan ID-20170903-778483,2017-09-03T00:03:54Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170903-778483,2017-09-03T00:03:54Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.538,Rp.49.462
Pesanan ID-20170903-450344,2017-09-03T00:24:21Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170903-021716,2017-09-03T00:38:19Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.120.000,Rp.120.000,Rp.72.000,Rp.48.000
Pesanan ID-20170903-067543,2017-09-03T00:45:56Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170902-651675,2017-09-02T00:11:16Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.74.700,Rp.45.300
Pesanan ID-20170902-651675,2017-09-02T00:11:16Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.110.000,Rp.110.000,Rp.72.000,Rp.38.000
Pesanan ID-20170902-231850,2017-09-02T00:59:32Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.342,Rp.49.658
Pesanan ID-20170902-775431,2017-09-02T00:48:48Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.110.000,Rp.110.000,Rp.72.000,Rp.38.000
Pesanan ID-20170902-980345,2017-09-02T00:19:05Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.115.000,Rp.115.000,Rp.61.692,Rp.53.308
Pesanan ID-20170902-850707,2017-09-02T00:08:52Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.125.000,Rp.125.000,Rp.70.288,Rp.54.712
Pesanan ID-20170902-766367,2017-09-02T00:13:20Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.342,Rp.64.658
Pesanan ID-20170902-766367,2017-09-02T00:13:20Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.65.342,Rp.64.658
Pesanan ID-20170902-645345,2017-09-02T00:58:59Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.110.000,Rp.110.000,Rp.73.323,Rp.36.677
Pesanan ID-20170902-682530,2017-09-02T00:56:01Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.538,Rp.39.462
Pesanan ID-20170902-840834,2017-09-02T00:41:31Z,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,Rp.130.000,Rp.130.000,Rp.70.447,Rp.59.553
Pesanan ID-20170902-840834,2017-09-02T00:41:31Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.125.000,Rp.125.000,Rp.66.937,Rp.58.063
Pesanan ID-20170902-063301,2017-09-02T00:32:59Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.538,Rp.49.462
Pesanan ID-20170902-266158,2017-09-02T00:05:59Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20170902-797363,2017-09-02T00:38:09Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.125.000,Rp.125.000,Rp.70.288,Rp.54.712
Pesanan ID-20170902-797363,2017-09-02T00:38:09Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.115.000,Rp.115.000,Rp.72.000,Rp.43.000
Pesanan ID-20170902-771282,2017-09-02T00:02:40Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.125.000,Rp.125.000,Rp.72.000,Rp.53.000
Barang Hilang,2017-09-02T00:46:31Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.0,Rp.0,Rp.66.937,-Rp.66.937
Pesanan ID-20170902-823261,2017-09-02T00:27:18Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.130.000,Rp.130.000,Rp.74.000,Rp.56.000
Barang Hilang,2017-09-02T00:17:10Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.0,Rp.0,Rp.75.538,-Rp.75.538
Pesanan ID-20170902-085716,2017-09-02T00:17:07Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.110.000,Rp.110.000,Rp.74.000,Rp.36.000
Pesanan ID-20170902-496343,2017-09-02T00:05:07Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.110.000,Rp.110.000,Rp.72.000,Rp.38.000
Pesanan ID-20170902-235021,2017-09-02T00:51:24Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.120.000,Rp.120.000,Rp.66.937,Rp.53.063
Pesanan ID-20170902-198487,2017-09-02T00:35:51Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.66.937,Rp.43.063
Pesanan ID-20170902-198487,2017-09-02T00:35:51Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.115.000,Rp.115.000,Rp.61.692,Rp.53.308
Pesanan ID-20170901-746567,2017-09-01T00:51:12Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.110.000,Rp.110.000,Rp.66.000,Rp.44.000
Pesanan ID-20170901-653833,2017-09-01T00:02:42Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",2,Rp.115.000,Rp.230.000,Rp.75.538,Rp.39.462
Pesanan ID-20170901-011230,2017-09-01T00:44:55Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.342,Rp.49.658
Pesanan ID-20170901-231818,2017-09-01T00:26:36Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.65.342,Rp.44.658
Pesanan ID-20170901-378138,2017-09-01T00:38:08Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.125.000,Rp.125.000,Rp.70.288,Rp.54.712
Pesanan ID-20170901-378138,2017-09-01T00:38:08Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.115.000,Rp.115.000,Rp.66.937,Rp.48.063
Pesanan ID-20170901-153743,2017-09-01T00:13:48Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.130.000,Rp.130.000,Rp.73.323,Rp.56.677
Pesanan ID-20170901-933772,2017-09-01T00:18:25Z,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,Rp.110.000,Rp.110.000,Rp.71.854,Rp.38.146
Pesanan ID-20170901-118676,2017-09-01T00:09:58Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.125.000,Rp.125.000,Rp.61.692,Rp.63.308
Pesanan ID-20170901-688300,2017-09-01T00:53:22Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.65.342,Rp.44.658
Pesanan ID-20170901-003538,2017-09-01T00:56:03Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.125.000,Rp.125.000,Rp.72.000,Rp.53.000
Pesanan ID-20170901-003538,2017-09-01T00:56:03Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.130.000,Rp.130.000,Rp.70.288,Rp.59.712
Pesanan ID-20170901-532444,2017-09-01T00:41:45Z,SSI-D00791091-XL-BWH,"Zalekia Plain Casual Blouse (XL,Broken White)",1,Rp.125.000,Rp.125.000,Rp.73.323,Rp.51.677
Pesanan ID-20170901-533488,2017-09-01T00:26:56Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.130.000,Rp.130.000,Rp.72.000,Rp.58.000
Pesanan ID-20170901-216647,2017-09-01T00:10:18Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.74.000,Rp.46.000
Pesanan ID-20170901-637104,2017-09-01T00:45:30Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170901-637104,2017-09-01T00:45:30Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.538,Rp.49.462
Pesanan ID-20170901-358468,2017-09-01T00:28:52Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.74.000,Rp.46.000
Barang Rusak,2017-09-01T00:21:01Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.0,Rp.0,Rp.60.000,-Rp.60.000
Pesanan ID-20170901-900826,2017-09-01T00:45:03Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.538,Rp.54.462
Pesanan ID-20170901-587485,2017-09-01T00:23:48Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170901-587485,2017-09-01T00:23:48Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.115.000,Rp.115.000,Rp.66.937,Rp.48.063
Pesanan ID-20170831-141158,2017-08-31T00:41:13Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.115.000,Rp.115.000,Rp.74.000,Rp.41.000
Pesanan ID-20170831-836777,2017-08-31T00:45:06Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.115.000,Rp.115.000,Rp.66.937,Rp.48.063
Pesanan ID-20170831-974313,2017-08-31T00:47:23Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.65.457,Rp.64.543
Pesanan ID-20170831-974313,2017-08-31T00:47:23Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.66.937,Rp.63.063
Pesanan ID-20170831-788102,2017-08-31T00:46:04Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.130.000,Rp.130.000,Rp.72.000,Rp.58.000
Pesanan ID-20170831-667338,2017-08-31T00:11:29Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.66.937,Rp.43.063
Pesanan ID-20170831-543705,2017-08-31T00:28:16Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.538,Rp.54.462
Pesanan ID-20170831-543705,2017-08-31T00:28:16Z,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,Rp.115.000,Rp.115.000,Rp.72.000,Rp.43.000
Pesanan ID-20170831-895485,2017-08-31T00:13:32Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.61.692,Rp.68.308
Pesanan ID-20170831-531217,2017-08-31T00:26:21Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.65.342,Rp.49.658
Pesanan ID-20170831-531217,2017-08-31T00:26:21Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.130.000,Rp.130.000,Rp.70.288,Rp.59.712
Pesanan ID-20170831-245020,2017-08-31T00:06:43Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.110.000,Rp.110.000,Rp.60.000,Rp.50.000
Pesanan ID-20170831-605636,2017-08-31T00:55:50Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170831-194136,2017-08-31T00:11:53Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.61.692,Rp.68.308
Pesanan ID-20170831-194136,2017-08-31T00:11:53Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.110.000,Rp.110.000,Rp.60.000,Rp.50.000
Pesanan ID-20170831-617448,2017-08-31T00:46:47Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.66.937,Rp.63.063
Pesanan ID-20170831-412811,2017-08-31T00:20:48Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.66.937,Rp.43.063
Pesanan ID-20170831-195018,2017-08-31T00:07:02Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.130.000,Rp.130.000,Rp.60.000,Rp.70.000
Pesanan ID-20170831-132641,2017-08-31T00:03:01Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.125.000,Rp.125.000,Rp.74.000,Rp.51.000
Pesanan ID-20170830-561625,2017-08-31T00:49:02Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.130.000,Rp.130.000,Rp.66.937,Rp.63.063
Pesanan ID-20170830-106036,2017-08-30T00:52:30Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.130.000,Rp.130.000,Rp.74.000,Rp.56.000
Pesanan ID-20170830-115031,2017-08-30T00:03:23Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.70.288,Rp.39.712
Pesanan ID-20170830-137317,2017-08-30T00:42:09Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.115.000,Rp.115.000,Rp.65.448,Rp.49.552
Pesanan ID-20170830-137317,2017-08-30T00:42:09Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.120.000,Rp.120.000,Rp.70.288,Rp.49.712
Pesanan ID-20170830-734238,2017-08-30T00:29:11Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.70.288,Rp.44.712
Pesanan ID-20170830-346500,2017-08-30T00:02:25Z,SSI-D00791015-LL-BWH,"Zalekia Plain Casual Blouse (L,Broken White)",1,Rp.115.000,Rp.115.000,Rp.70.447,Rp.44.553
Pesanan ID-20170830-071377,2017-08-30T00:28:40Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.125.000,Rp.125.000,Rp.70.288,Rp.54.712
Pesanan ID-20170830-071377,2017-08-30T00:28:40Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.120.000,Rp.120.000,Rp.60.000,Rp.60.000
Pesanan ID-20170830-723278,2017-08-30T00:37:47Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.130.000,Rp.130.000,Rp.61.692,Rp.68.308
Barang Hilang,2017-08-30T00:20:42Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.0,Rp.0,Rp.70.288,-Rp.70.288
Pesanan ID-20170830-002200,2017-08-30T00:20:39Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.110.000,Rp.110.000,Rp.61.692,Rp.48.308
Pesanan ID-20170830-591123,2017-08-30T00:01:55Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.538,Rp.54.462
Pesanan ID-20170830-591123,2017-08-30T00:01:55Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.125.000,Rp.125.000,Rp.60.000,Rp.65.000
Pesanan ID-20170830-250355,2017-08-30T00:40:47Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.538,Rp.49.462
Pesanan ID-20170830-050400,2017-08-30T00:07:25Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.65.342,Rp.59.658
Pesanan ID-20170830-772088,2017-08-30T00:02:48Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.110.000,Rp.110.000,Rp.66.937,Rp.43.063
Pesanan ID-20170830-881015,2017-08-30T00:02:40Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.74.000,Rp.46.000
Pesanan ID-20170830-285714,2017-08-30T00:47:31Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.110.000,Rp.110.000,Rp.61.692,Rp.48.308
Pesanan ID-20170830-552503,2017-08-30T00:58:26Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.75.538,Rp.34.462
Pesanan ID-20170830-552503,2017-08-30T00:58:26Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.130.000,Rp.130.000,Rp.66.000,Rp.64.000
Pesanan ID-20170830-224540,2017-08-30T00:36:00Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.115.000,Rp.115.000,Rp.66.000,Rp.49.000
Pesanan ID-20170830-222214,2017-08-30T00:23:33Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.120.000,Rp.120.000,Rp.66.937,Rp.53.063
